name;price;quantity;code
TIO JOAO 7 CEREAIS + SOJA PACOTE;8;81;9332936628014
TIO JOAO 7 GRAOS INTEGRAIS + PASSAS DE UVA PACOTE;8;81;6703474203828
TIO JOAO A GREGA COZINHA FACIL PACOTE;8;81;6896220965732
TIO JOAO CARRETEIRO COZINHA E SABOR PACOTE;8;81;6311112430066
TIO JOAO COM BROCOLIS COZINHA FACIL PACOTE;8;81;2148626220041
TIO JOAO COM CURRY COZINHA FACIL PACOTE;8;81;5873461901206
TIO JOAO COM ERVAS FINAS COZINHA FACIL PACOTE;8;81;7948994752692
TIO JOAO COM FUNGHI COZINHA FACIL PACOTE;8;81;4435635510823
TIO JOAO COM GALINHA COZINHA E SABOR PACOTE;8;81;9694879026339
TIO JOAO INTEGRAL ORGANICO PACOTE;8;81;3686035985054
TIO JOAO INTEGRAL TIPO 1 PACOTE;8;81;2349389072133
TIO JOAO RISOTO A PARMIGIANA COZINHA E SABOR PACOTE;8;81;4740451171742
TIO JOAO SELVAGEM VARIEDADES MUNDIAIS PACOTE;8;81;7971875996394
UNCLE BENS INTEGRAL NATURAL PACOTE COM 8 SAQUINHOS;8;81;9300414533199
UNCLE BENS PARBOILIZADO TIPO 1 PACOTE;8;81;8108824296593
ALPISTE HIKARI 500 GR;8;81;2246152699902
ALPISTE TORI 500G;8;81;8269707728560
AMARANTO VITAO 150GR FLOCOS;8;81;6497979330151
FARINHA DE SEMENTE DE LINHACA SVILI;8;81;2821843050233
PAINCO HIKARI;8;81;8635567415333
PAINCO TORI 500G;8;81;4305799465168
FARINHA DE TRIGO BRANDINI 10/1;8;81;3586570072809
FARINHA DE TRIGO FINA VITAO;8;81;7663966118489
FARINHA DE TRIGO INTEGRAL;8;81;7223276438822
FARINHA DE TRIGO INTEGRAL DONA BENTA 1KG;8;81;4521906466909
FARINHA DE TRIGO INTEGRAL MAIS;8;81;4295824994275
FARINHA DE TRIGO INTEGRAL RENATA 1 KG;8;81;7126731640216
FARINHA DE TRIGO ORGANICA JASMINE 1KG;8;81;4830412486151
FARINHA DE TRIGO TRADICIONAL DONA BENTA 1KG;8;81;4951511608907
FARINHA DONA BENTA COM FERMENTO 12/1;8;81;1361453798087
FARINHA RESERVA ESPECIAL DONA BENTA;8;81;4033060625777
FARINHA TRIGO INTIMUS FINA 1KG;8;81;6140928379976
MACARRAO GALO INTEGRAL PARAF;8;81;8929833469609
TRIGO RENATA;8;81;4135740603196
CHOCO KRISPIS 320;8;81;7270216831564
FARELO DE AVEIA 500G-MONTAN MONTAN;8;81;5570205804303
FARELO DE AVEIA MACROFORMA;8;81;5209403930982
FARINHA AVEIA MAIS VITA 500 GR;8;81;4852301453765
FARINHA AVEIA YOKI 12X | FARINHAINHA DE AVEIA YOKI;8;81;3114436719228
FARINHA DE AVEIA QUAKER;8;81;8186694830559
FARINHA DE CENTEIO MAISVITA 1K;8;81;1090284388974
FARINHA DE FEIJAO BCO KODILAR;8;81;4390157080712
FARINHA DE LINHACA 100G ERVAS SILVESTRES;8;81;3570799171520
FARINHA DE LINHACA DOURADA JASMINE POTE;8;81;6087900023750
FARINHA DE LINHACA DOURADA VITAO;8;81;2714511153957
FARINHA DE LINHACA JASMINE MARROM SACHET;8;81;6594353248594
FARINHA DE LINHACA MARROM LINO LIVE;8;81;7099380645738
FARINHA DE LINHACA VITAO;8;81;2713853697571
FARINHA DE MILHO AMARELA HIKAR;8;81;3294550850642
FARINHA DE MILHO AMARELA YOKI;8;81;1718926671081
FARINHA DE MILHO BIJU AMAFIL;8;81;2017176022595
FARINHA DE MILHO BRANCA YOKI;8;81;6683344416612
FARINHA DE MILHO BRANCO HIKARI;8;81;8994165634033
FARINHA LINHACA JASMINE DOUR ESTAB;8;81;8567810966307
FARINHA MILHO KODILAR;8;81;4569565464040
FARINHA ROSCA AMAFIL;8;81;7634486547881
FAROFA DE MILHO AMARELA HIKARI;8;81;7910662827156
FAROFA HIKARI MILHO C/UV PASSA;8;81;4307573210324
FL MILHO KIMILHO 24/500;8;81;6461943067909
FLOCOS DE MILHO QUERINHO R;8;81;4483738478638
FUBA KODILAR PRE COZIDO 500G;8;81;3000490360198
FUBA MIMOSO 1KG AMAFIL;8;81;1949861498474
FUBA MIMOSO HIKARI 1 KG;8;81;8245976958072
FUBA MIMOSO HIKARI 500 GR;8;81;3366973313965
FUBA MIMOSO KODILAR;8;81;5738337628418
FUBA MIMOSO KODILAR 1K;8;81;4340331552361
FUBA MIMOSO YOKI;8;81;2760847593695
FUBA MIMOSO YOKI ;8;81;8080622209740
FUBA PRE-COZIDO HIKARI 500 GR;8;81;4624229192494
FUBA PRE-COZIDO YOKI 1 KG;8;81;9588150840077
FUBA PRE-COZIDO YOKI 500 GR;8;81;9913940841029
KIMILHO FLOCAO;8;81;3571192512318
LINHACA JASMINE;8;81;7853789864011
CANJIQUINHA AMAFIL;8;81;8648883759230
CANJIQUINHA DE MILHO XEREM HIK;8;81;3014624564536
SEMOLA DE MILHO HIKARI;8;81;3636799395521
AMARANTO FLOCOS ORGANICO VITALIN 150G;8;81;1344944885499
AMARANTO KODILAR FLOCOS;8;81;3697783220210
AMARANTO ORGANICO JASMINE FLOCOS;8;81;5499860748663
AVEIA C/CHOCOLATE QUAQUER 200;8;81;9278900937845
AVEIA C/FLOCOS YOKI TAM FAMIL;8;81;3736174824872
AVEIA CHOCOLATE;8;81;9453373073849
AVEIA EM F VITALY BIONUTRI MACA E CANELA 24/;8;81;7212625997827
AVEIA EM FLOCOS 160G KOBBER;8;81;3133993513448
AVEIA EM FLOCOS FINA 500 GR;8;81;4127969072402
AVEIA EM FLOCOS FINOS GRINGS 500G;8;81;1434246336666
AVEIA EM FLOCOS GRINGS 500G;8;81;8530518902693
AVEIA EM FLOCOS INST YOKI 500;8;81;6944505985602
AVEIA EM FLOCOS KODILAR;8;81;3360211632914
AVEIA EM FLOCOS KODILAR R;8;81;7528367724720
AVEIA EM FLOCOS MAISVITA;8;81;1342708166464
AVEIA EM FLOCOS QUAQUER 250 GR;8;81;9410310800227
AVEIA FLOCOS 250G COM 5;8;81;2765153205300
AVEIA FLOCOS FINOS VITAO;8;81;8803681147836
AVEIA FRUTAS VERMELHAS;8;81;8525468867305
AVEIA JASMINE FLOCOS FINOS;8;81;8538234067058
AVEIA KODILAR FLOCOS;8;81;5674883183385
AVEIA KODILAR FLOCOS FINO;8;81;8352938605530
AVEIA LAM FINA 250G C/5 MONTAN;8;81;3335776458034
AVEIA NATUS INTEGRAL LAMINADA;8;81;7250840466382
AVEIA NESTLE FLOCOS;8;81;9515423082191
AVEIA NESTLE FLOCOS 170GR;8;81;9329507541542
AVEIA NESTLE FLOCOS FINOS 170GR;8;81;1719856876069
AVEIA NESTLE FLOCOS NESTON TRADICIONAL 1XR;8;81;6320540060542
AVEIA NESTLE NESFIT INSTANTANEA;8;81;1259815144090
AVEIA NUTRIBOM EM FLOCOS FINO SACHE;8;81;3616706216783
AVEIA NUTRY FLOCOS;8;81;1400588872223
AVEIA NUTRY FLOCOS FINOS;8;81;8818100043159
AVEIA QUAKER FLOCOS FINOS;8;81;2652081354260
AVEIA QUAKER FLOCOS FINOS PCT 24XR | AVEIA C/FLOCOS FINOS QUAKER 2;8;81;7315337654147
AVEIA QUAKER FLOCOS REGULAR LT R | AVEIA EM FLOCOS QUAKER;8;81;4541044537600
AVEIA QUAKER MIX FRUTAS VERMELHAS E IOGURTE;8;81;3685112166249
AVEIA SABOR MEL;8;81;2549240884455
AVEIA SABORES MIX;8;81;5448931056980
AVEIA YOKI FLOCOS FINOS 12X | AVEIA FLOCOS FINOS YOKI 250;8;81;1973449692101
AVEIA YOKI FLOCOS REGULAR 12X | AVEIA EM FLOCOS YOKI;8;81;4477493422165
CANJICA AMARELA KODILAR;8;81;3272584550566
CANJICA AMARELA YOKI 500 GR;8;81;5362218305125
CANJICA BRANCA 500G GRANFINO ;8;81;2209888905122
CANJICA CRISTAL KODILAR;8;81;4321600143825
CANJICA CRISTAL YOKI;8;81;4882590579753
CANJICA DE MILHO BRANCA PACHA;8;81;2272803198148
CANJICA DE MILHO HIKARI ;8;81;5355053496546
CANJICA DE MILHO HIKARI 500 GR;8;81;4592984077866
CANJIQUINHA YOKI 500 GR;8;81;8884688518431
CEREAL MATINAL AVEIA/BANANA/ME;8;81;6261681587569
CEREAL QUAKER 7 GRAOS MIX;8;81;3508571371105
FARELO AVEIA JASMINE;8;81;4626539614983
FARELO AVEIA OAT BRAN;8;81;3727961753604
FARELO DE AVEIA KODILAR R;8;81;8438386355153
FARINHA DE AVEIA KODILAR R;8;81;5884701415598
FARINHA MILHO KI-POLENTA YOKI;8;81;5210911372486
FLOCAO DE MILHO HIKARI;8;81;2627118296260
FLOCOS AVEIA JASMINE GROSSA ORGANICA;8;81;1329660874999
FLOCOS DE ARROZ DACOLONIA;8;81;5243956392423
GERME DE TRIGO TOSTADO JASMINE;8;81;5823669189619
GERME DE TRIGO VITAO TOSTADO;8;81;8956987448618
GERME TRIGO NATUS;8;81;5059893752735
GERME TRIGO TOST 500 GR;8;81;3785994348369
GERMEN E FIBRA JASMINE;8;81;3327272944699
GERMEN TRIGO MAISVITA 500GR;8;81;2328913804137
GRAIN FLAKES JASMINE BANANA E CANELA;8;81;2811721819332
GRAIN FLAKES JASMINE CEREAIS MALTADOS 300;8;81;2387890271364
GRAIN FLAKES JASMINE MACA E CANELA;8;81;9265145553770
GRANOLA INTEGRAL COM FRUTAS E MEL GRAIN FLAKES JASMINE;8;81;3835600105138
MILHARINHA QUAKER 500 GR;8;81;4744235144884
NESTON 3 CEREAQIS 18/R;8;81;5213228149066
NESTON AVEIA FLOC FIN L P225G;8;81;3651619714692
NESTON AVEIA FLOC REG L P225G;8;81;3773983069038
NESTON FRUTA E FIBRA 40G;8;81;4580017263183
NESTON NESTLE 3 CEREAIS;8;81;6361048683202
NESTON NESTLE VITAMINA C/CEREA;8;81;8943757335378
NESTON VITAMINAS FRUTAS VERMELHAS;8;81;8310826743771
NESTON VITAMINAS MO/PE/BA R;8;81;7009647798552
OAT BRAN YOKI R;8;81;9698617789552
QUINOA EM FLOCOS VITAO;8;81;3755016068496
QUINOA REAL JASMINE EM GRAOS;8;81;4922653005754
QUINUA KODILAR FLOCOS;8;81;7676441619012
QUINUA MISTA EM GRAOS JASMINE 250G;8;81;4817445265174
QUINUA REAL EM GRAOS JASMINE;8;81;3228208762984
QUINUA REAL ORGANICA JASMINE EM FLOCOS 250G;8;81;8049408876615
RARIS QUINUA;8;81;2396388982278
SABOR CEREAL VARIEDADES;8;81;8611397208802
SABOR LIGHT FRUTAS VERMELHAS;8;81;6509324366585
PURE BATATA AJINOMOTO CASEIRINHO 180GR;8;81;4788941546721
PURE DE BATATA AJINOMOTO 1KG;8;81;7051084122296
PURE DE BATATA HIKARI 210 GR;8;81;5250356231060
PURE DE BATATA INST YOKI 210;8;81;6801160778092
PURE DE BATATAS KNORR INSTANTANEO 200GR;8;81;8257055001261
FAR MAND KODILAR BIJU FLOC 500G;8;81;4891810442621
FARINHA BIJU HIKARI;8;81;7328068905419
FARINHA DE MANDIOCA BIJU YOKI;8;81;3610077822748
FARINHA DE MANDIOCA GROSSA 1K;8;81;6877920706254
FARINHA DE MANDIOCA HIKARI 500;8;81;6561905526867
FARINHA DE MANDIOCA TORRADA HI;8;81;2536572795265
FARINHA DE MANDIOCA YOKI;8;81;8260589334000
FARINHA MAND KODILAR TORRADA 500GR;8;81;4720234281248
FARINHA MANDIOCA BRANCA AMAFIL;8;81;1701588307079
FARINHA MANDIOCA KODILAR CRUA 500GR;8;81;4888055504338
FARINHA MANDIOCA KODILAR GROSSA 1KG;8;81;7279155497667
FARINHA NATURAL LIFE BANANA VERDE;8;81;7600915409955
FAROFA PRONTA AMAFIL 20X;8;81;5989283088397
FAROFA PRONTA AMAFIL PICANHA PIC 20X;8;81;7372515237201
MANDIOCA GROSSA HIKARI;8;81;3238915745116
MANIOC FLOUR;8;81;5121576643282
PASTILHAS COOL FRESH LARANJA 17GR;8;81;7348519791858
SAGU BRETZKE MORANGO;8;81;2926191329526
AMIDO DE MILHO FLEISCHMANN;8;81;7713066440694
AMIDO DE MILHO KODILAR R;8;81;9798666628209
AMIDO DE MILHO MAIZENA 1KG;8;81;9096874129946
AMIDO DE MILHO MAIZENA 200G;8;81;1393131836917
AMIDO DE MILHO MAIZENA 500G;8;81;2612317413087
AMIDO DE MILHO MILHENA;8;81;5007616239367
AMIDO DE MILHO QUERINHO;8;81;3734918796012
AMIDO DE MILHO QUERINHO R;8;81;2026195819131
AMIDO DE MILHO R;8;81;7016235537016
AMIDO MILHO KODILAR;8;81;4996682851884
FECULA DE BATATA YOKI 200 GR;8;81;6731736792781
FECULA MAND AMAFIL 20X;8;81;7808625176680
GOMA MANDIOCA AKIO PACOTE;8;81;6042959811302
MATUTO POLVILHO AZEDO / SOUR STARCH 1KG (35 2 OZ);8;81;7726709310352
POLVILHO AMAFIL AZEDO PLAST 20X;8;81;8909592889172
POLVILHO AMAFIL DOCE PLAST 20X;8;81;7129027135496
POLVILHO AZEDO AMAFIL;8;81;3957490208991
POLVILHO AZEDO HIKARI ;8;82;7463105705293
POLVILHO AZEDO KODILAR;8;82;7884416482432
POLVILHO AZEDO YOKI 500 GR;8;82;8654504064679
POLVILHO DOCE AMAFIL;8;82;3863636407280
POLVILHO DOCE KODILAR;8;82;1301682615789
POLVILHO DOCE R;8;81;1400309131600
POLVILHO YOKI 1KG AZEDO;8;81;7115058260223
100% WHEY BAUNILHA 910G FIRST LINE;8;81;3971838589765
AVEIA EM GRAOS;8;81;6781660025050
SOJA CAMIL;8;81;7106003947954
SOJA EM GRAO HIKARI 1 KG;8;81;3447094995045
SOJA EM GRAOS GRINGS 1KG;8;81;6202752294691
SOJA EM GRAOS NATUS 1KG;8;81;6161219956174
SOJA EM GRAOS VITAO;8;81;9608901722667
SOJA ESTR ORIENTE NATURAL;8;81;3787752951115
SOJA JASMINE GRAOS;8;81;3132934121049
FAR LINHACA LINHO MORANGO 250G;8;81;5735125575659
FARINHA DE LINHACA 200 GR MONTANHA;8;81;3855791626273
FARINHA DE LINHACA DOURADA/BAN 250G SVILI;8;81;2710608895513
FARINHA DE LINHACA MAIS VITA R;8;81;7778231560083
FARINHA DE LINHACA MARROM GRINGS 200G;8;81;4901517713049
LINCHIA JASMINE;8;81;9623478438624
LINHACA (SEMENTE) GRINGS 200G;8;81;1185550525056
LINHACA 100 GR;8;81;7382809573811
LINHACA DOURADA GRAO JASMINE POTE;8;81;9218897460607
LINHACA GOLDEN GRAIN DOURADA;8;81;6384673578293
LINHACA JASMINE DOURADA POUCH;8;81;3631185664962
LINHACA MAIS VITA ;8;81;9877161627059
LINHACA MOIDA MARROM 500 GR NATURISSE;8;81;9504813427321
LINHACA MOINHO 200GR;8;81;9731875593233
SEMENTE DE LINHACA 3 PARQUES DOURADA;8;81;9841322876483
SEMENTE DE LINHACA DOURADA 200G VOVO NIZE;8;81;2574142978757
SEMENTE DE LINHACA DOURADA KODILAR R;8;81;2353501859957
SEMENTE DE LINHACA DOURADA MOIDA 250G - NATURALIS;8;81;5753796657303
SEMENTE DE LINHACA DOURADA VITAO;8;81;5920946104745
SEMENTE DE LINHACA KODILAR R;8;81;5261653259254
SEMENTE DE LINHCA DOURADA TRITURADA;8;81;4591676439996
SEMENTE LINHACA 200G DOURADA 10726 FD20;8;81;4424965581057
SEMENTE LINHACA MAE TERRA;8;81;7399257064550
SEMENTE LINHACA NATUS;8;81;7864936107038
GIRASSOL KODILAR;8;81;5934884423783
HIKARI GIRASSOL;8;81;5163294340046
SEMENTE DE LINHACA 200GR SPIRRO;8;81;1730437147724
SEMENTE DE LINHACA DOURADA 100G SPIRRO;8;81;4703864581104
CHIA EM GRAOS JASMINE POTE;8;81;8747336108852
GERGELIM GRINGS 200G;8;81;3440994776291
GERGELIM INTEGRAL GRINGS 200G;8;81;3386090037946
GERGELIM JASMINE BC DESC;8;81;7366919799267
GERGELIM JASMINE BRANCO NATURAL;8;81;4678889558337
GERGELIM KODILAR 200GR;8;81;3447882663428
OKAKI ARROZ C/GERGELIM SANKIO;8;81;2263739947040
PASTA GERGELIM TAHINE ISTAMBUL 500GRS;8;81;6991566149015
SEMENTE KODILAR CHIA;8;81;1460883839858
YOKI GERGELIM DESCASCADO MAIS VITA;8;81;5345774668829
FARINHA DE CHIA JASMINE ESTABELIZADA 200GR;8;81;2536402206221
FARINHA DE CHIA KODILAR;8;81;8522526672973
FARINHA SOJA JASMINE ORGANICA;8;81;8408231278198
FARINHA SOJA NATURAL LIFE TOSTADA;8;81;2936316438269
FARINHA SOJA VITAO;8;81;1447807408266
KINAKO CASTELLA;8;81;5840791209726
SEMENTE DE ABOBORA 50G GERDEAU;8;81;4962631391952
SEMENTE DE ABOBORA ESTRELA DO ORIENTE;8;81;8628342186830
ALECRIM DESIDRATADO R;8;81;6803472176469
CAMOMILA KITANO;8;81;7069279734158
CHA CAMOMILA;8;81;3853722223466
CHA YOKI MORANGO;8;81;6304049788566
CONDICIONADOR KODILAR HORTELA;8;81;7711842426160
ERVA DOCE ZAELI;8;81;2848693084763
ERVA-DOCE HIKARI 24/RS;8;81;6927921966177
ERVAS FINAS KODILAR 15G;8;81;5022951224323
ESPEC KODILAR MANJERICAO;8;81;2072069757710
MANJERICAO DESIDRATADO 0RS;8;81;9032326814043
MANJERICAO HIKARI;8;81;9934820663602
MANJERICAO KITANO;8;81;9731781901776
MANJERONA DESIDRATADA KITANO 1;8;81;1891403310395
MANJERONA DESIDRATADA KITANO 5;8;81;1176581187629
OREGANO 100G ;8;81;9792067662334
OREGANO 200 GRS;8;81;5459787603166
OREGANO 8G VIDRO ;8;81;6568445027037
OREGANO HIKARI ;8;81;3056134144378
OREGANO KITANO;8;81;3536517609138
OREGANO KITANO 3G;8;81;3828628484616
OREGANO KODILAR 20 GRS;8;81;4608359060472
OREGANO KODILAR 8G;8;81;1222844572795
OREGANO R;8;81;3832903452627
OREGANO ZAELI 7G;8;81;6728324091577
ALGAS MARINHAS KENKO YAKI SUSHI NORI;8;81;4090234220900
SALGADINHO OKAKI TORR/ARROZ/ALGA MARINHA;8;81;5552258261803
BUCHA VEG TOQUINHO C48;8;81;4754501292740
BUCHA VEGETAL P/BANHO COD 050;8;81;9734303440525
BUCHA VEGETAL PALMITEC LUVA;8;81;2459093172646
BUCHA VEGETAL PARA BANHO PEQUENA PALMITEC;8;81;3752968301035
TINTURA WELLATON LOURO ESCURO;8;81;6849075890319
BANHA DE SUINO;8;81;8622394751716
BANHA REFINADA SADIA;8;81;1163158454879
OLEO ALGODAO SALADA ESPECIAL;8;81;4750012127144
OLEO COAMO;8;81;7277359466938
OLEO DE SOJA ORG KORIN FR;8;81;1616616173638
OLEO DE SOJA PET LIZA 900ML;8;81;8346968523520
OLEO DE SOJA SOYA;8;81;5557198636233
OLEO DE SOJA VELEIRO 20/1;8;81;8276834986171
SOJA LIZA GARRAFA PET;8;81;9777046106995
SOJA NUTRIPLUS LIZA GARRAFA PET;8;81;9408857022631
SOJA SADIA GARRAFA PET;8;81;2283974460080
AZEITE CASTELO EXTRA VIRGEM;8;81;6036130542844
AZEITE DE OLIVA EXTRA QUERO 25;8;81;6276542025312
AZEITE DE OLIVA EXTRA VIRGEM VD LISB;8;81;1528871793193
AZEITE DE OLIVA VALE FERTIL EXTRA VIRGEM;8;81;4132374777764
AZEITE ESPANHOL EXTRA VIRGEM CARBONELL 500ML;8;81;2332158068769
AZEITE ESPANHOL MADRILENHA 500;8;81;6392503144834
AZEITE GALLO EXTRA VIRGEM;8;81;9405927714535
AZEITE IT LA PASTINA EX VIRG ORG 1ER TRI 250ML;8;81;7947620468908
AZEITE LISBOA PORTUGUES LATA;8;81;5256687286563
AZEITE OLIVA EX V HEMMER;8;81;4134822147093
AZEITE OLIVA FAISAO EV VIDRO 500 MLS;8;81;4170808140951
AZEITE OLIVA TERRANO 5;8;81;1007353917376
AZEITE OLIVA TERRANO EXTRA VIRGEM VD;8;81;5756061630931
AZEITE TERRANO;8;81;7699099462731
AZEITE TERRANO LATA;8;81;8395862908558
AZEITE VALE FERTIL PREMIUM EXTRA VIRGEM;8;81;7104665183042
DE OLIVA EXTRA VIRGEM BORGES;8;81;3694950841625
ESPANHOL DE OLIVA CARBONELL;8;81;1967644806098
ESPANHOL DE OLIVA LA VIOLETERA;8;81;2056055442181
ESPANHOL EXTRA VIRGEM LA VIOLETERA;8;81;3810069155771
ESPANHOL EXTRA VIRGEM VALE FERTIL;8;81;4304951923541
ITALIANO EXTRA VIRGEM RENATA;8;81;5727412383218
PORTUGUES DE OLIVA GALLO;8;81;6491455430690
PORTUGUES EXTRA VIRGEM FIGUEIRA DA FOZ;8;81;3150981714040
AZEITE DE DENDE HIKARI;8;81;9415749707793
AZEITE DE DENDE MASTERFOODS 200ML;8;81;5554974961547
AZEITE DE DENDE MISTO CEPERA 1;8;81;6813863861499
GIRASSOL SUAVIT GARRAFA PET;8;81;5548486620679
OLEO DE GIRASSOL CASTELO 900 M;8;81;5188878142728
OLEO DE GIRASSOL FARMAX;8;81;1711572070128
OLEO DE GIRASSOL MAZOLA 900ML;8;81;8567323636807
OLEO DE GIRASSOL PET LIZA 900ML;8;81;2080948026361
OLEO DE GIRASSOL SALADA;8;81;8850716518442
OLEO GIRASSOL CAMIL;8;81;9261648869714
OLEO GIRASSOL SINHA;8;81;2414402295757
OLEO DE COCO NATURAL LIFE;8;81;8173706531496
CANOLA PURILEV GARRAFA PET;8;81;1332475390058
CANOLA SUAVIT GARRAFA PET;8;81;4668663032235
OLEO DE CANOLA PET LIZA 900ML;8;81;3530108176043
OLEO DE CANOLA PURILEV PET 900ML;8;81;1317221997423
OLEO DE CANOLA SALADA;8;81;4179827237864
OLEO DE CANOLA VIGOR 900ML;8;81;8988847941169
COLEIRA ANTIPULGAS E CARRAPATOS - BULLDOG;8;81;4123499873031
MILHO SUAVIT GARRAFA PET;8;81;6098523226287
OLEO DE MILHO MILLETO 900ML ;8;81;4087963656141
OLEO DE MILHO PET LIZA 900ML;8;81;5890305161904
OLEO DE MILHO PET MAZOLA 900ML;8;81;1424674489812
OLEO DE MILHO SALADA;8;81;2332974903027
OLEO DE MILHO SINHA;8;81;4243218744938
OLEO GERGELIM KENKO;8;81;2396557228203
AZEITE DE OLIVIA CEBOLA/ALHO 5;8;81;6300708782592
AZEITE DE OLIVIA ERVAS FINAS 5;8;81;7544858836037
AZEITE DE OLIVIA OREGANO 500 M;8;81;3809509024777
AZEITE DE OLIVIA TRADICIONAL 5;8;81;8727495185318
AZEITE MARIA CEBOLA 12/;8;81;9998348026992
AZEITE MARIA COMPOSTO 20/500;8;81;3389613735027
AZEITE MARIA PREMIUM ERVAS FINAS;8;81;7049701175697
AZEITE MARIA PREMIUM TRADICIONAL;8;81;2220181757786
AZEITE MARIA TRADICIONAL;8;81;9833964506907
AZEITE OLIVIA MANJERICAO;8;81;5078011641374
COAMO PRIME COM SAL;8;81;6514819337666
CREME VEGETAL BECEL COM SAL;8;81;3034519166567
DORIANA EXTRA C/S R;8;81;9765874593046
DORIANA EXTRA CREMOSA SEM SAL;8;81;4929749406526
DORIANA EXTRA R;8;81;3142087827971
DORIANA LIGHT COM SAL;8;81;2242791338906
DORIANA LIGHT SEM SAL;8;81;8927878550646
DORIANA VITAL COM SAL;8;81;9399747810778
DORIANA YOFRESH COM SAL;8;81;3439055188004
EQUILIBRIO LIZA GARRAFA PET;8;81;9625062125546
MARG DORIANA POTE;8;81;3373463142496
MARG VIGOR C/SAL;8;81;1698391829174
MARGARINA BECEL MANTEIGA COM SAL 250G;8;81;2129245562573
MARGARINA BECEL MANTEIGA COM SAL 500G;8;81;3942575982356
MARGARINA BECEL ORGINAL SEM SAL 500G;8;81;6242596677498
MARGARINA BECEL ORIGINAL 24/RS;8;81;3868626744983
MARGARINA BECEL ORIGINAL COM SAL 250G;8;81;9617968279543
MARGARINA BECEL ORIGINAL SEM SAL 250G;8;81;2627676029380
MARGARINA BECEL PRO ACTIV SEM SAL 250G;8;81;7146660988841
MARGARINA BECEL S/SAL PG R LV R;8;81;1311522972934
MARGARINA CREMOSA COM SAL QUALY POTE 500G;8;81;9070334098358
MARGARINA CREMOSA QUALY COM SAL;8;81;5330497233415
MARGARINA CULINARIA 20/400;8;81;2163289929423
MARGARINA DELINE C/SAL R;8;81;1745291685791
MARGARINA DELINE R C/S;8;81;2756233735523
MARGARINA DORIANA CREMOSA;8;81;5049408218953
MARGARINA DORIANA EXTRA R;8;81;6173051296290
MARGARINA DORIANA LIGTH C/ SAL R;8;81;6784756040071
MARGARINA DORIANA LIGTH S/SAL R;8;81;2081688854202
MARGARINA DORIANA S/S R;8;81;4550632852864
MARGARINA MARGARELA R;8;81;1837464507849
MARGARINA PERDIGAO TURMA MONICA;8;81;7653371628614
MARGARINA PRIME 250 GRS;8;81;3649284232020
MARGARINA QUALY VITA R;8;81;8472226568222
MARGARINA TURMA DA MONICA PERDIGAO RS;8;81;3240890726926
MARGARINA YOFRESH R;8;81;6844393964810
OLEO MARIA TRADICIONAL 36/500;8;81;8264733030932
OLIVIA TRADICIONAL;8;81;1018861097890
QUALY CREMOSA SEM SAL;8;81;7459215102472
QUALY LIGHT COM SAL;8;81;7890204382225
QUALY LIGHT SEM SAL;8;81;3814372126421
QUALY VITA COM SAL;8;81;6825136049101
SOJA E OLIVA COM ALHO MARIA LATA;8;81;8457854874189
SOJA E OLIVA COM ERVAS FINAS MARIA LATA;8;81;9498500443270
SOJA E OLIVA COM LIMAO MARIA LATA;8;81;3247763127825
SOJA E OLIVA COM MANJERICAO MARIA LATA;8;81;6138295266119
SOJA E OLIVA COM OREGANO MARIA LATA;8;81;5906933374189
FEIJOADA ODERICH;8;81;9247895128998
LIGUICA TOSCANA SADIA RS;8;81;1502240495335
LINGUICA;8;81;7183140490034
LINGUICA CALABRESA PERDIGAO 400G;8;81;1954539430295
LINGUICA DE PERNIL PIF PAF 1KG;8;81;3389744832909
LINGUICA FRANGO KORIN C/ERVAS;8;81;4740422401918
LINGUICA MISTA COZ E DEF FININHA SADIA;8;81;1099135708067
LINGUICA PAIO FRIMESA R;8;81;2606676724458
LINGUICA PAIO PERDIGAO;8;81;6381813792087
LINGUICA PAIO SADIA;8;81;8764353439344
LINGUICA PERDIGAO NABRASA;8;81;4792956061402
LINGUICA SUINA;8;81;1189907086411
LINGUICA SUINA DEF ;8;81;9894157082594
LINGUICA TIPO CALABRESA COZIDA E DEFUMADA SADIA 500G;8;81;8479788706253
PATE DE PRESUNTO SADIA;8;81;3555188082542
PATE PERDIGAO PEITO DE PERU;8;81;1527184249773
PATE PRESUNTO BATAVO;8;81;1656903944610
SALAME FATIA PERDIGAO;8;81;2899908681370
SALAME FATIADO SADIA R;8;81;6756714809521
SALAME FATIADOS BATAVO ;8;81;5130681299900
SALAME SADIA FATIADO;8;81;1707498715015
SALAME TIPO ITALIANO SADIA;8;81;6079746583089
SALSICHA DE FRANGO;8;81;2680823167971
SALSICHA DE FRANGO PERDIGAO 500G;8;81;6527325136014
SALSICHA DE FRANGO SADIA LHGT 500;8;81;1353863794214
SALSICHA DE PERU LIGHT R;8;81;7825732053541
SALSICHA FGO FRESKI;8;81;1329690135174
SALSICHA FGO S/CORO MONICA;8;81;7945444298598
SALSICHA HOT DOG 400 GR;8;81;2845898125771
SALSICHA HOT DOG PERDIGAO 500G;8;81;1217437194728
SALSICHA HOT DOG SADIA 500G;8;81;6984798558356
SALSICHA HOT DOG SADIA FRANGO;8;81;2296856735317
SALSICHA SUPERBOM VEGETAL LT;8;81;3954227520284
SALSICHA TIPO VIENA PERDIGAO 500G;8;81;4444922746974
SALSICHAS ODERICH;8;81;9059439812988
